,condition,time,type
1402,Autonomous,0.807388719,Encouragement
1403,Autonomous,0.720874365,Encouragement
1404,Autonomous,1.52407085,Encouragement
1405,Autonomous,4.36634183,Encouragement
1406,Autonomous,13.590673543,Encouragement
1407,Autonomous,1.785636178,Encouragement
1408,Autonomous,1.135514122,Encouragement
1409,Autonomous,8.684075692,Encouragement
1410,Autonomous,0.865221734,Encouragement
1411,Autonomous,7.427920245,Encouragement
1412,Autonomous,1.051479697,Encouragement
1413,Autonomous,1.804888077,Encouragement
1414,Autonomous,2.305287282,Encouragement
1415,Autonomous,8.303886237,Encouragement
1416,Autonomous,1.235321974,Encouragement
1417,Autonomous,1.630657459,Encouragement
1418,Autonomous,0.859636019,Encouragement
1419,Autonomous,2.070909428,Encouragement
1420,Autonomous,1.950896593,Encouragement
1421,Autonomous,1.631758901,Encouragement
1422,Autonomous,0.566073744,Encouragement
1423,Autonomous,0.381556637,Encouragement
1424,Autonomous,2.885697814,Encouragement
1425,Autonomous,0.013973177,Encouragement
1426,Autonomous,2.738603105,Encouragement
1427,Autonomous,11.313246094,Encouragement
1428,Autonomous,0.371609291,Encouragement
1429,Autonomous,7.089190328,Encouragement
1430,Autonomous,1.815640919,Encouragement
1431,Autonomous,0.421081009,Encouragement
1432,Autonomous,5.441428642,Encouragement
1433,Autonomous,4.406752862,Encouragement
1434,Autonomous,4.806352376,Encouragement
1435,Autonomous,0.648822059,Encouragement
1436,Autonomous,1.138476606,Encouragement
1437,Autonomous,2.759225846,Encouragement
1438,Autonomous,0.977208025,Encouragement
1439,Autonomous,5.19546113,Encouragement
1440,Autonomous,5.723136745,Encouragement
1441,Autonomous,1.453150833,Encouragement
1442,Autonomous,1.430455052,Encouragement
1443,Autonomous,1.787402566,Encouragement
1444,Autonomous,3.279028294,Encouragement
1445,Autonomous,2.937964626,Encouragement
1446,Autonomous,1.269361326,Encouragement
1447,Autonomous,8.355265867,Encouragement
1448,Autonomous,4.041228786,Encouragement
1449,Autonomous,2.802840667,Encouragement
1450,Autonomous,4.253633102,Encouragement
1451,Autonomous,1.285295995,Encouragement
1452,Autonomous,9.754882655,Encouragement
1453,Autonomous,5.729108744,Encouragement
1454,Autonomous,11.044027048,Encouragement
1455,Autonomous,7.061842206,Encouragement
1456,Autonomous,2.336887839,Encouragement
1457,Autonomous,1.051149469,Encouragement
1458,Autonomous,6.8296313,Encouragement
1459,Autonomous,8.393825532,Encouragement
1460,Autonomous,1.493600057,Encouragement
1461,Autonomous,2.262848021,Encouragement
1462,Autonomous,1.881611704,Encouragement
1463,Autonomous,15.089791461,Encouragement
1464,Autonomous,2.270983559,Encouragement
1465,Autonomous,1.529365344,Encouragement
1466,Autonomous,1.289468791,Encouragement
1467,Autonomous,11.786483477,Encouragement
1468,Autonomous,8.022495598,Encouragement
1469,Autonomous,1.159602155,Encouragement
1470,Autonomous,1.916436851,Encouragement
1471,Autonomous,2.122209385,Encouragement
1472,Autonomous,1.646552649,Encouragement
1473,Autonomous,16.688592337,Encouragement
1474,Autonomous,4.55199436,Encouragement
1475,Autonomous,11.403802838,Encouragement
1476,Autonomous,2.486474795,Encouragement
1477,Autonomous,2.703653071,Encouragement
1478,Autonomous,0.575379346,Encouragement
1479,Autonomous,0.342589336,Encouragement
1480,Autonomous,0.455608923,Encouragement
1481,Autonomous,0.84203585,Encouragement
1482,Autonomous,1.513841322,Encouragement
1483,Autonomous,0.887304466,Encouragement
1484,Autonomous,7.068240783,Encouragement
1485,Autonomous,11.749145581,Encouragement
1486,Autonomous,1.294501229,Encouragement
1487,Autonomous,1.718710387,Encouragement
1488,Autonomous,0.018722589,Encouragement
1489,Autonomous,0.72756225,Encouragement
1490,Autonomous,4.317362404,Encouragement
1491,Autonomous,7.184005717,Encouragement
1492,Autonomous,5.994066161,Encouragement
1493,Autonomous,1.048977127,Encouragement
1494,Autonomous,1.166627388,Encouragement
1495,Autonomous,11.879381306,Encouragement
1496,Autonomous,1.591497387,Encouragement
1497,Autonomous,1.083789594,Encouragement
1498,Autonomous,1.522196229,Encouragement
1499,Autonomous,1.672503953,Encouragement
1500,Autonomous,2.094871316,Encouragement
1501,Autonomous,0.941867813,Encouragement
1502,Autonomous,3.372334932,Encouragement
1503,Autonomous,5.49718649,Encouragement
1504,Autonomous,3.934595063,Encouragement
1505,Autonomous,12.053473902,Encouragement
1506,Autonomous,2.218978946,Encouragement
1507,Autonomous,5.999303256,Encouragement
1508,Autonomous,4.588666126,Encouragement
1509,Autonomous,1.759972601,Encouragement
1510,Autonomous,2.144631899,Encouragement
1511,Autonomous,0.99876172,Encouragement
1512,Autonomous,2.288237939,Encouragement
1513,Autonomous,4.592289357,Encouragement
1514,Autonomous,1.988621117,Encouragement
1515,Autonomous,1.050654671,Encouragement
1516,Autonomous,0.101373173,Encouragement
1517,Autonomous,1.693272818,Encouragement
1518,Autonomous,9.099487949,Encouragement
1519,Autonomous,11.773734195,Encouragement
1520,Autonomous,0.678539223,Encouragement
1521,Autonomous,0.578453678,Encouragement
1522,Autonomous,2.137655072,Encouragement
1523,Autonomous,2.500378748,Encouragement
1524,Autonomous,1.179584518,Encouragement
1525,Autonomous,0.411780851,Encouragement
1526,Autonomous,0.400318634,Encouragement
1527,Autonomous,0.71099447,Encouragement
1528,Autonomous,0.053538651,Encouragement
1529,Autonomous,2.853945391,Encouragement
1530,Autonomous,0.317548435,Encouragement
1531,Autonomous,2.137963605,Encouragement
1532,Autonomous,8.605630506,Encouragement
1533,Autonomous,5.092393191,Encouragement
