,condition,time,type
1073,Supervised,1.557085832,Encouragements
1074,Supervised,1.784060981,Encouragements
1075,Supervised,4.194304728,Encouragements
1076,Supervised,3.104105127,Encouragements
1077,Supervised,0.973627565,Encouragements
1078,Supervised,0.713132373,Encouragements
1079,Supervised,1.407757913,Encouragements
1080,Supervised,1.404800692,Encouragements
1081,Supervised,1.990841896,Encouragements
1082,Supervised,0.142129114,Encouragements
1083,Supervised,5.694755619,Encouragements
1084,Supervised,0.340927651,Encouragements
1085,Supervised,2.446850347,Encouragements
1086,Supervised,3.804898575,Encouragements
1087,Supervised,3.565075216,Encouragements
1088,Supervised,1.961224777,Encouragements
1089,Supervised,3.973629799,Encouragements
1090,Supervised,1.986373404,Encouragements
1091,Supervised,0.416799104,Encouragements
1092,Supervised,1.768291858,Encouragements
1093,Supervised,2.885045178,Encouragements
1094,Supervised,1.942154219,Encouragements
1095,Supervised,2.654074798,Encouragements
1096,Supervised,1.000938394,Encouragements
1097,Supervised,1.836321663,Encouragements
1098,Supervised,7.010978268,Encouragements
1099,Supervised,3.329384609,Encouragements
1100,Supervised,1.517819411,Encouragements
1101,Supervised,2.802390086,Encouragements
1102,Supervised,10.158848216,Encouragements
1103,Supervised,1.983345884,Encouragements
1104,Supervised,3.370954209,Encouragements
1105,Supervised,1.635111274,Encouragements
1106,Supervised,1.817522785,Encouragements
1107,Supervised,1.766826515,Encouragements
1108,Supervised,3.229847387,Encouragements
1109,Supervised,1.458218437,Encouragements
1110,Supervised,2.298670931,Encouragements
1111,Supervised,1.657283263,Encouragements
1112,Supervised,1.507594724,Encouragements
1113,Supervised,2.544111737,Encouragements
1114,Supervised,0.628109248,Encouragements
1115,Supervised,0.731502223,Encouragements
1116,Supervised,1.772126735,Encouragements
1117,Supervised,5.740617572,Encouragements
1118,Supervised,1.615601947,Encouragements
1119,Supervised,1.561294717,Encouragements
1120,Supervised,1.152190968,Encouragements
1121,Supervised,1.984062595,Encouragements
1122,Supervised,1.832795589,Encouragements
1123,Supervised,1.936104924,Encouragements
1124,Supervised,1.787600056,Encouragements
1125,Supervised,7.003789411,Encouragements
1126,Supervised,2.521680489,Encouragements
1127,Supervised,1.311568309,Encouragements
1128,Supervised,0.492137231,Encouragements
1129,Supervised,2.485748026,Encouragements
1130,Supervised,11.026563448,Encouragements
1131,Supervised,1.408617494,Encouragements
1132,Supervised,0.1176735,Encouragements
1133,Supervised,0.917369021,Encouragements
1134,Autonomous,7.910787905,Encouragements
1135,Autonomous,1.020474602,Encouragements
1136,Autonomous,10.723192972,Encouragements
1137,Autonomous,0.266553704,Encouragements
1138,Autonomous,1.140289428,Encouragements
1139,Autonomous,1.062437819,Encouragements
1140,Autonomous,8.837270252,Encouragements
1141,Autonomous,1.768564719,Encouragements
1142,Autonomous,0.484745505,Encouragements
1143,Autonomous,0.235423549,Encouragements
1144,Autonomous,1.833645744,Encouragements
1145,Autonomous,0.8766613,Encouragements
1146,Autonomous,14.309659011,Encouragements
1147,Autonomous,1.691822102,Encouragements
1148,Autonomous,13.790025814,Encouragements
1149,Autonomous,2.054011102,Encouragements
